timestamp,line,corner_hi,corner_low,game_starting_time,minutes
2020-02-12 18:48:20,12.5,2.50,1.46,2020-02-12 18:00:00,00:48:20
2020-02-12 18:48:30,11.5,1.89,1.81,2020-02-12 18:00:00,00:48:30
2020-02-12 18:48:30,12.5,2.50,1.46,2020-02-12 18:00:00,00:48:30
2020-02-12 18:48:40,11.5,1.89,1.81,2020-02-12 18:00:00,00:48:40
2020-02-12 18:48:40,12.5,2.50,1.46,2020-02-12 18:00:00,00:48:40
2020-02-12 18:48:50,11.5,1.89,1.81,2020-02-12 18:00:00,00:48:50
2020-02-12 18:48:50,12.5,2.50,1.46,2020-02-12 18:00:00,00:48:50
2020-02-12 18:49:00,11.5,1.89,1.81,2020-02-12 18:00:00,00:49:00
2020-02-12 18:49:00,12.5,2.50,1.46,2020-02-12 18:00:00,00:49:00
2020-02-12 18:49:10,11.5,1.89,1.81,2020-02-12 18:00:00,00:49:10
2020-02-12 18:49:10,12.5,2.50,1.46,2020-02-12 18:00:00,00:49:10
2020-02-12 18:49:20,11.5,1.89,1.81,2020-02-12 18:00:00,00:49:20
2020-02-12 18:49:20,12.5,2.50,1.46,2020-02-12 18:00:00,00:49:20
2020-02-12 18:49:30,11.5,1.89,1.81,2020-02-12 18:00:00,00:49:30
2020-02-12 18:49:30,12.5,2.50,1.46,2020-02-12 18:00:00,00:49:30
2020-02-12 18:49:40,11.5,1.89,1.81,2020-02-12 18:00:00,00:49:40
2020-02-12 18:49:40,12.5,2.50,1.46,2020-02-12 18:00:00,00:49:40
2020-02-12 18:49:50,11.5,1.89,1.81,2020-02-12 18:00:00,00:49:50
2020-02-12 18:49:50,12.5,2.50,1.46,2020-02-12 18:00:00,00:49:50
2020-02-12 18:50:00,11.5,1.89,1.81,2020-02-12 18:00:00,00:50:00
2020-02-12 18:50:00,12.5,2.50,1.46,2020-02-12 18:00:00,00:50:00
2020-02-12 18:50:10,11.5,1.89,1.81,2020-02-12 18:00:00,00:50:10
2020-02-12 18:50:10,12.5,2.50,1.46,2020-02-12 18:00:00,00:50:10
2020-02-12 18:50:20,11.5,1.89,1.81,2020-02-12 18:00:00,00:50:20
2020-02-12 18:50:20,12.5,2.50,1.46,2020-02-12 18:00:00,00:50:20
2020-02-12 18:50:30,11.5,1.89,1.81,2020-02-12 18:00:00,00:50:30
2020-02-12 18:50:30,12.5,2.50,1.46,2020-02-12 18:00:00,00:50:30
2020-02-12 18:50:40,11.5,1.89,1.81,2020-02-12 18:00:00,00:50:40
2020-02-12 18:50:40,12.5,2.50,1.46,2020-02-12 18:00:00,00:50:40
